"P-Turn","Parent",00:00:00.000,0.0,00:00:04.505,4.505,00:00:04.505,4.505,"Speech"
"P-Turn","Parent",00:00:06.760,6.76,00:00:23.435,23.435,00:00:16.675,16.675,"Speech"
"P-Turn","Parent",00:00:23.920,23.92,00:00:29.695,29.695,00:00:05.775,5.775,"Speech"
"P-Turn","Parent",00:00:31.220,31.22,00:00:36.540,36.54,00:00:05.320,5.32,"Speech"
"P-Turn","Parent",00:00:37.320,37.32,00:00:40.635,40.635,00:00:03.315,3.315,"Speech"
"P-Turn","Parent",00:00:41.300,41.3,00:00:43.180,43.18,00:00:01.880,1.88,"Speech"
"P-Turn","Parent",00:00:44.740,44.74,00:00:45.375,45.375,00:00:00.635,0.635,"Speech"
"P-Turn","Parent",00:00:47.860,47.86,00:00:50.370,50.37,00:00:02.510,2.51,"Speech"
"P-Turn","Parent",00:00:53.440,53.44,00:00:57.425,57.425,00:00:03.985,3.985,"Speech"
"P-Turn","Parent",00:00:58.540,58.54,00:00:59.705,59.705,00:00:01.165,1.165,"Speech"
"P-Turn","Parent",00:01:05.300,65.3,00:01:08.700,68.7,00:00:03.400,3.4,"Speech"
"P-Turn","Parent",00:01:25.540,85.54,00:01:25.810,85.81,00:00:00.270,0.27,"Speech"
"P-Turn","Parent",00:01:37.000,97.0,00:01:43.725,103.725,00:00:06.725,6.725,"Speech"
"P-Turn","Parent",00:01:44.500,104.5,00:01:47.155,107.155,00:00:02.655,2.655,"Speech"
"P-Turn","Parent",00:01:53.660,113.66,00:01:53.960,113.96,00:00:00.300,0.3,"Speech"
"P-Turn","Parent",00:01:54.660,114.66,00:01:55.625,115.625,00:00:00.965,0.965,"Speech"
"P-Turn","Parent",00:02:01.047,121.047,00:02:01.497,121.497,00:00:00.450,0.45,"Speech"
"P-Turn","Parent",00:02:07.960,127.96,00:02:09.585,129.585,00:00:01.625,1.625,"Speech"
"P-Turn","Parent",00:02:16.080,136.08,00:02:16.540,136.54,00:00:00.460,0.46,"Speech"
"P-Turn","Parent",00:02:17.860,137.86,00:02:19.435,139.435,00:00:01.575,1.575,"Speech"
"P-Turn","Parent",00:02:26.620,146.62,00:02:27.750,147.75,00:00:01.130,1.13,"Speech"
"P-Turn","Parent",00:02:33.520,153.52,00:02:34.215,154.215,00:00:00.695,0.695,"Speech"
"P-Turn","Parent",00:02:34.820,154.82,00:02:35.505,155.505,00:00:00.685,0.685,"Speech"
"P-Turn","Parent",00:02:40.440,160.44,00:02:42.410,162.41,00:00:01.970,1.97,"Speech"
"P-Turn","Parent",00:02:47.400,167.4,00:02:48.460,168.46,00:00:01.060,1.06,"Speech"
"P-Turn","Parent",00:02:55.380,175.38,00:03:00.055,180.055,00:00:04.675,4.675,"Speech"
"P-Turn","Parent",00:03:05.740,185.74,00:03:06.835,186.835,00:00:01.095,1.095,"Speech"
"P-Turn","Parent",00:03:13.340,193.34,00:03:13.870,193.87,00:00:00.530,0.53,"Speech"
"P-Turn","Parent",00:03:14.360,194.36,00:03:15.205,195.205,00:00:00.845,0.845,"Speech"
"P-Turn","Parent",00:03:17.100,197.1,00:03:18.765,198.765,00:00:01.665,1.665,"Speech"
"P-Turn","Parent",00:03:19.260,199.26,00:03:21.350,201.35,00:00:02.090,2.09,"Speech"
"P-Turn","Parent",00:03:24.000,204.0,00:03:24.910,204.91,00:00:00.910,0.91,"Speech"
"P-Turn","Parent",00:03:34.000,214.0,00:03:36.005,216.005,00:00:02.005,2.005,"Speech"
"P-Turn","Parent",00:03:39.140,219.14,00:03:41.380,221.38,00:00:02.240,2.24,"Speech"
"P-Turn","Parent",00:03:42.000,222.0,00:03:45.245,225.245,00:00:03.245,3.245,"Speech"
"P-Turn","Parent",00:03:50.920,230.92,00:03:52.115,232.115,00:00:01.195,1.195,"Speech"
"P-Turn","Parent",00:03:56.500,236.5,00:03:58.165,238.165,00:00:01.665,1.665,"Speech"
"P-Turn","Parent",00:04:02.040,242.04,00:04:04.925,244.925,00:00:02.885,2.885,"Speech"
"P-Turn","Parent",00:04:10.900,250.9,00:04:12.540,252.54,00:00:01.640,1.64,"Speech"
"P-Turn","Parent",00:04:17.440,257.44,00:04:18.985,258.985,00:00:01.545,1.545,"Speech"
