"A1-Turn","Adult1",00:00:04.480,4.48,00:00:06.350,6.35,00:00:01.870,1.87,"Speech"
"A1-Turn","Adult1",00:00:07.920,7.92,00:00:08.135,8.135,00:00:00.215,0.215,"Speech"
"A1-Turn","Adult1",00:00:14.240,14.24,00:00:14.560,14.56,00:00:00.320,0.32,"Speech"
"A1-Turn","Adult1",00:00:16.320,16.32,00:00:18.695,18.695,00:00:02.375,2.375,"Speech"
"A1-Turn","Adult1",00:00:20.540,20.54,00:00:22.615,22.615,00:00:02.075,2.075,"Speech"
"A1-Turn","Adult1",00:00:29.400,29.4,00:00:30.490,30.49,00:00:01.090,1.09,"Speech"
"A1-Turn","Adult1",00:00:32.960,32.96,00:00:34.175,34.175,00:00:01.215,1.215,"Speech"
"A1-Turn","Adult1",00:00:34.740,34.74,00:00:35.535,35.535,00:00:00.795,0.795,"Speech"
"A1-Turn","Adult1",00:00:37.420,37.42,00:00:39.245,39.245,00:00:01.825,1.825,"Speech"
"A1-Turn","Adult1",00:00:40.820,40.82,00:00:41.110,41.11,00:00:00.290,0.29,"Speech"
"A1-Turn","Adult1",00:00:42.560,42.56,00:00:43.790,43.79,00:00:01.230,1.23,"Speech"
"A1-Turn","Adult1",00:00:53.740,53.74,00:00:55.515,55.515,00:00:01.775,1.775,"Speech"
"A1-Turn","Adult1",00:00:56.320,56.32,00:00:58.510,58.51,00:00:02.190,2.19,"Speech"
"A1-Turn","Adult1",00:01:01.180,61.18,00:01:02.210,62.21,00:00:01.030,1.03,"Speech"
"A1-Turn","Adult1",00:01:05.420,65.42,00:01:05.900,65.9,00:00:00.480,0.48,"Speech"
"A1-Turn","Adult1",00:01:13.240,73.24,00:01:13.925,73.925,00:00:00.685,0.685,"Speech"
"A1-Turn","Adult1",00:01:15.840,75.84,00:01:16.205,76.205,00:00:00.365,0.365,"Speech"
"A1-Turn","Adult1",00:01:16.920,76.92,00:01:17.495,77.495,00:00:00.575,0.575,"Speech"
"A1-Turn","Adult1",00:01:18.720,78.72,00:01:20.740,80.74,00:00:02.020,2.02,"Speech"
"A1-Turn","Adult1",00:01:22.120,82.12,00:01:22.600,82.6,00:00:00.480,0.48,"Speech"
"A1-Turn","Adult1",00:01:25.680,85.68,00:01:25.970,85.97,00:00:00.290,0.29,"Speech"
"A1-Turn","Adult1",00:01:28.722,88.722,00:01:29.192,89.192,00:00:00.470,0.47,"Speech"
"A1-Turn","Adult1",00:01:39.940,99.94,00:01:40.961,100.961,00:00:01.021,1.021,"Speech"
"A1-Turn","Adult1",00:01:44.700,104.7,00:01:45.185,105.185,00:00:00.485,0.485,"Speech"
"A1-Turn","Adult1",00:01:48.480,108.48,00:01:48.815,108.815,00:00:00.335,0.335,"Speech"
"A1-Turn","Adult1",00:01:53.360,113.36,00:01:53.585,113.585,00:00:00.225,0.225,"Speech"
