"P-Turn","Parent",00:00:01.300,1.3,00:00:01.900,1.9,00:00:00.600,0.6,"Speech"
"P-Turn","Parent",00:00:03.113,3.113,00:00:04.045,4.045,00:00:00.932,0.932,"Speech"
"P-Turn","Parent",00:00:07.460,7.46,00:00:07.900,7.9,00:00:00.440,0.44,"Speech"
"P-Turn","Parent",00:00:09.420,9.42,00:00:11.110,11.11,00:00:01.690,1.69,"Speech"
"P-Turn","Parent",00:00:16.320,16.32,00:00:20.285,20.285,00:00:03.965,3.965,"Speech"
"P-Turn","Parent",00:00:21.900,21.9,00:00:24.075,24.075,00:00:02.175,2.175,"Speech"
"P-Turn","Parent",00:00:25.360,25.36,00:00:26.530,26.53,00:00:01.170,1.17,"Speech"
"P-Turn","Parent",00:00:28.320,28.32,00:00:28.690,28.69,00:00:00.370,0.37,"Speech"
"P-Turn","Parent",00:00:30.324,30.324,00:00:30.850,30.85,00:00:00.526,0.526,"Speech"
"P-Turn","Parent",00:00:35.440,35.44,00:00:41.320,41.32,00:00:05.880,5.88,"Speech"
"P-Turn","Parent",00:00:43.840,43.84,00:00:44.230,44.23,00:00:00.390,0.39,"Speech"
"P-Turn","Parent",00:00:46.000,46.0,00:00:46.405,46.405,00:00:00.405,0.405,"Speech"
"P-Turn","Parent",00:00:49.720,49.72,00:00:50.940,50.94,00:00:01.220,1.22,"Speech"
"P-Turn","Parent",00:00:51.920,51.92,00:00:54.620,54.62,00:00:02.700,2.7,"Speech"
"P-Turn","Parent",00:00:58.880,58.88,00:01:04.010,64.01,00:00:05.130,5.13,"Speech"
"P-Turn","Parent",00:01:14.100,74.1,00:01:14.565,74.565,00:00:00.465,0.465,"Speech"
"P-Turn","Parent",00:01:15.880,75.88,00:01:17.930,77.93,00:00:02.050,2.05,"Speech"
"P-Turn","Parent",00:01:22.100,82.1,00:01:23.400,83.4,00:00:01.300,1.3,"Speech"
"P-Turn","Parent",00:01:25.420,85.42,00:01:27.110,87.11,00:00:01.690,1.69,"Speech"
"P-Turn","Parent",00:01:34.900,94.9,00:01:35.295,95.295,00:00:00.395,0.395,"Speech"
"P-Turn","Parent",00:01:38.120,98.12,00:01:40.055,100.055,00:00:01.935,1.935,"Speech"
"P-Turn","Parent",00:01:43.320,103.32,00:01:44.580,104.58,00:00:01.260,1.26,"Speech"
"P-Turn","Parent",00:01:53.920,113.92,00:01:58.345,118.345,00:00:04.425,4.425,"Speech"
"P-Turn","Parent",00:01:59.920,119.92,00:02:00.770,120.77,00:00:00.850,0.85,"Speech"
"P-Turn","Parent",00:02:03.060,123.06,00:02:03.598,123.598,00:00:00.538,0.538,"Speech"
"P-Turn","Parent",00:02:05.120,125.12,00:02:06.505,126.505,00:00:01.385,1.385,"Speech"
"P-Turn","Parent",00:02:08.840,128.84,00:02:11.040,131.04,00:00:02.200,2.2,"Speech"
"P-Turn","Parent",00:02:24.520,144.52,00:02:25.160,145.16,00:00:00.640,0.64,"Speech"
"P-Turn","Parent",00:02:25.900,145.9,00:02:26.335,146.335,00:00:00.435,0.435,"Speech"
"P-Turn","Parent",00:02:32.320,152.32,00:02:33.560,153.56,00:00:01.240,1.24,"Speech"
"P-Turn","Parent",00:02:34.930,154.93,00:02:35.945,155.945,00:00:01.015,1.015,"Speech"
"P-Turn","Parent",00:02:37.693,157.693,00:02:38.403,158.403,00:00:00.710,0.71,"Speech"
"P-Turn","Parent",00:02:45.000,165.0,00:02:45.350,165.35,00:00:00.350,0.35,"Speech"
"P-Turn","Parent",00:02:45.980,165.98,00:02:50.810,170.81,00:00:04.830,4.83,"Speech"
"P-Turn","Parent",00:02:52.280,172.28,00:02:54.560,174.56,00:00:02.280,2.28,"Speech"
"P-Turn","Parent",00:03:00.380,180.38,00:03:02.200,182.2,00:00:01.820,1.82,"Speech"
"P-Turn","Parent",00:03:02.780,182.78,00:03:03.980,183.98,00:00:01.200,1.2,"Speech"
"P-Turn","Parent",00:03:07.280,187.28,00:03:07.815,187.815,00:00:00.535,0.535,"Speech"
"P-Turn","Parent",00:03:19.160,199.16,00:03:22.585,202.585,00:00:03.425,3.425,"Speech"
"P-Turn","Parent",00:03:23.540,203.54,00:03:24.795,204.795,00:00:01.255,1.255,"Speech"
"P-Turn","Parent",00:03:27.560,207.56,00:03:29.615,209.615,00:00:02.055,2.055,"Speech"
"P-Turn","Parent",00:03:31.300,211.3,00:03:31.570,211.57,00:00:00.270,0.27,"Speech"
"P-Turn","Parent",00:03:35.820,215.82,00:03:36.325,216.325,00:00:00.505,0.505,"Speech"
"P-Turn","Parent",00:03:41.640,221.64,00:03:45.320,225.32,00:00:03.680,3.68,"Speech"
"P-Turn","Parent",00:03:52.600,232.6,00:03:54.200,234.2,00:00:01.600,1.6,"Speech"
"P-Turn","Parent",00:03:59.040,239.04,00:04:03.185,243.185,00:00:04.145,4.145,"Speech"
"P-Turn","Parent",00:04:04.620,244.62,00:04:05.075,245.075,00:00:00.455,0.455,"Speech"
"P-Turn","Parent",00:04:05.960,245.96,00:04:07.680,247.68,00:00:01.720,1.72,"Speech"
"P-Turn","Parent",00:04:11.760,251.76,00:04:13.680,253.68,00:00:01.920,1.92,"Speech"
"P-Turn","Parent",00:04:16.800,256.8,00:04:18.140,258.14,00:00:01.340,1.34,"Speech"
"P-Turn","Parent",00:04:22.900,262.9,00:04:24.255,264.255,00:00:01.355,1.355,"Speech"
"P-Turn","Parent",00:04:26.320,266.32,00:04:27.965,267.965,00:00:01.645,1.645,"Speech"
"P-Turn","Parent",00:04:28.640,268.64,00:04:29.835,269.835,00:00:01.195,1.195,"Speech"
"P-Turn","Parent",00:04:31.740,271.74,00:04:33.890,273.89,00:00:02.150,2.15,"Speech"
"P-Turn","Parent",00:04:40.500,280.5,00:04:40.755,280.755,00:00:00.255,0.255,"Speech"
"P-Turn","Parent",00:04:57.820,297.82,00:04:58.610,298.61,00:00:00.790,0.79,"Speech"
"P-Turn","Parent",00:05:10.640,310.64,00:05:12.475,312.475,00:00:01.835,1.835,"Speech"
"P-Turn","Parent",00:05:13.720,313.72,00:05:14.945,314.945,00:00:01.225,1.225,"Speech"
"P-Turn","Parent",00:05:22.420,322.42,00:05:23.780,323.78,00:00:01.360,1.36,"Speech"
"P-Turn","Parent",00:05:25.160,325.16,00:05:28.345,328.345,00:00:03.185,3.185,"Speech"
"P-Turn","Parent",00:05:29.660,329.66,00:05:30.175,330.175,00:00:00.515,0.515,"Speech"
"P-Turn","Parent",00:05:32.420,332.42,00:05:33.205,333.205,00:00:00.785,0.785,"Speech"
"P-Turn","Parent",00:05:34.640,334.64,00:05:36.525,336.525,00:00:01.885,1.885,"Speech"
"P-Turn","Parent",00:05:38.040,338.04,00:05:38.770,338.77,00:00:00.730,0.73,"Speech"
"P-Turn","Parent",00:05:43.720,343.72,00:05:44.930,344.93,00:00:01.210,1.21,"Speech"
"P-Turn","Parent",00:05:51.520,351.52,00:05:52.045,352.045,00:00:00.525,0.525,"Speech"
"P-Turn","Parent",00:05:57.840,357.84,00:05:59.745,359.745,00:00:01.905,1.905,"Speech"
"P-Turn","Parent",00:06:01.720,361.72,00:06:03.820,363.82,00:00:02.100,2.1,"Speech"
"P-Turn","Parent",00:06:06.600,366.6,00:06:07.290,367.29,00:00:00.690,0.69,"Speech"
"P-Turn","Parent",00:06:09.300,369.3,00:06:10.220,370.22,00:00:00.920,0.92,"Speech"
"P-Turn","Parent",00:06:15.420,375.42,00:06:16.850,376.85,00:00:01.430,1.43,"Speech"
"P-Turn","Parent",00:06:24.020,384.02,00:06:30.295,390.295,00:00:06.275,6.275,"Speech"
"P-Turn","Parent",00:06:36.000,396.0,00:06:37.560,397.56,00:00:01.560,1.56,"Speech"
"P-Turn","Parent",00:06:58.860,418.86,00:06:59.750,419.75,00:00:00.890,0.89,"Speech"
"P-Turn","Parent",00:07:01.080,421.08,00:07:01.745,421.745,00:00:00.665,0.665,"Speech"
"P-Turn","Parent",00:07:02.580,422.58,00:07:05.140,425.14,00:00:02.560,2.56,"Speech"
"P-Turn","Parent",00:07:08.700,428.7,00:07:11.690,431.69,00:00:02.990,2.99,"Speech"
"P-Turn","Parent",00:07:22.120,442.12,00:07:23.095,443.095,00:00:00.975,0.975,"Speech"
"P-Turn","Parent",00:07:25.800,445.8,00:07:31.595,451.595,00:00:05.795,5.795,"Speech"
"P-Turn","Parent",00:07:35.700,455.7,00:07:36.195,456.195,00:00:00.495,0.495,"Speech"
"P-Turn","Parent",00:07:37.360,457.36,00:07:38.705,458.705,00:00:01.345,1.345,"Speech"
"P-Turn","Parent",00:07:43.020,463.02,00:07:43.660,463.66,00:00:00.640,0.64,"Speech"
"P-Turn","Parent",00:07:44.840,464.84,00:07:46.365,466.365,00:00:01.525,1.525,"Speech"
"P-Turn","Parent",00:07:48.140,468.14,00:07:48.675,468.675,00:00:00.535,0.535,"Speech"
"P-Turn","Parent",00:07:49.840,469.84,00:07:51.095,471.095,00:00:01.255,1.255,"Speech"
"P-Turn","Parent",00:07:54.140,474.14,00:07:55.140,475.14,00:00:01.000,1.0,"Speech"
"P-Turn","Parent",00:07:58.400,478.4,00:08:01.820,481.82,00:00:03.420,3.42,"Speech"
"P-Turn","Parent",00:08:05.340,485.34,00:08:08.810,488.81,00:00:03.470,3.47,"Speech"
"P-Turn","Parent",00:08:12.150,492.15,00:08:14.350,494.35,00:00:02.200,2.2,"Speech"
"P-Turn","Parent",00:08:18.740,498.74,00:08:20.580,500.58,00:00:01.840,1.84,"Speech"
"P-Turn","Parent",00:08:21.600,501.6,00:08:22.670,502.67,00:00:01.070,1.07,"Speech"
"P-Turn","Parent",00:08:25.760,505.76,00:08:26.475,506.475,00:00:00.715,0.715,"Speech"
"P-Turn","Parent",00:08:29.440,509.44,00:08:30.315,510.315,00:00:00.875,0.875,"Speech"
"P-Turn","Parent",00:08:33.680,513.68,00:08:34.615,514.615,00:00:00.935,0.935,"Speech"
"P-Turn","Parent",00:08:35.740,515.74,00:08:36.670,516.67,00:00:00.930,0.93,"Speech"
"P-Turn","Parent",00:08:39.780,519.78,00:08:41.935,521.935,00:00:02.155,2.155,"Speech"
"P-Turn","Parent",00:08:45.320,525.32,00:08:45.970,525.97,00:00:00.650,0.65,"Speech"
"P-Turn","Parent",00:08:50.200,530.2,00:08:51.125,531.125,00:00:00.925,0.925,"Speech"
"P-Turn","Parent",00:08:53.480,533.48,00:08:56.180,536.18,00:00:02.700,2.7,"Speech"
"P-Turn","Parent",00:08:57.240,537.24,00:08:59.145,539.145,00:00:01.905,1.905,"Speech"
"P-Turn","Parent",00:09:01.560,541.56,00:09:03.495,543.495,00:00:01.935,1.935,"Speech"
"P-Turn","Parent",00:09:05.940,545.94,00:09:07.855,547.855,00:00:01.915,1.915,"Speech"
