A1-Turn	Adult1	00:00:00.000	0.0	00:00:02.180	2.18	00:00:02.180	2.18	Speech
A1-Turn	Adult1	00:00:03.140	3.14	00:00:04.090	4.09	00:00:00.950	0.95	Speech
A1-Turn	Adult1	00:00:04.940	4.94	00:00:19.730	19.73	00:00:14.790	14.79	Speech
A1-Turn	Adult1	00:00:20.420	20.42	00:00:27.990	27.99	00:00:07.570	7.57	Speech
A1-Turn	Adult1	00:00:29.840	29.84	00:00:31.535	31.535	00:00:01.695	1.695	Speech
A1-Turn	Adult1	00:00:34.120	34.12	00:00:34.860	34.86	00:00:00.740	0.74	Speech
A1-Turn	Adult1	00:00:36.718	36.718	00:00:41.398	41.398	00:00:04.680	4.68	Speech
A1-Turn	Adult1	00:00:47.701	47.701	00:00:50.051	50.051	00:00:02.350	2.35	Speech
A1-Turn	Adult1	00:00:52.860	52.86	00:00:58.680	58.68	00:00:05.820	5.82	Speech
A1-Turn	Adult1	00:01:00.903	60.903	00:01:05.423	65.423	00:00:04.520	4.52	Speech
A1-Turn	Adult1	00:01:06.020	66.02	00:01:10.765	70.765	00:00:04.745	4.745	Speech
A1-Turn	Adult1	00:01:11.780	71.78	00:01:16.120	76.12	00:00:04.340	4.34	Speech
A1-Turn	Adult1	00:01:19.110	79.11	00:01:19.800	79.8	00:00:00.690	0.69	Speech
A1-Turn	Adult1	00:01:24.901	84.901	00:01:28.431	88.431	00:00:03.530	3.53	Speech
A1-Turn	Adult1	00:01:36.735	96.735	00:01:39.105	99.105	00:00:02.370	2.37	Speech
A1-Turn	Adult1	00:01:41.720	101.72	00:01:42.480	102.48	00:00:00.760	0.76	Speech
A1-Turn	Adult1	00:01:45.180	105.18	00:01:47.235	107.235	00:00:02.055	2.055	Speech
A1-Turn	Adult1	00:01:57.920	117.92	00:02:02.720	122.72	00:00:04.800	4.8	Speech
A1-Turn	Adult1	00:02:07.180	127.18	00:02:09.210	129.21	00:00:02.030	2.03	Speech
A1-Turn	Adult1	00:02:10.440	130.44	00:02:11.055	131.055	00:00:00.615	0.615	Speech
A1-Turn	Adult1	00:02:13.040	133.04	00:02:13.585	133.585	00:00:00.545	0.545	Speech
A1-Turn	Adult1	00:02:20.600	140.6	00:02:23.505	143.505	00:00:02.905	2.905	Speech
