"A1-Turn","Adult1",00:00:00.000,0.0,00:00:01.605,1.605,00:00:01.605,1.605,"Speech"
"A1-Turn","Adult1",00:00:11.519,11.519,00:00:13.604,13.604,00:00:02.085,2.085,"Speech"
"A1-Turn","Adult1",00:00:14.620,14.62,00:00:16.486,16.486,00:00:01.866,1.866,"Speech"
"A1-Turn","Adult1",00:00:17.040,17.04,00:00:18.760,18.76,00:00:01.720,1.72,"Speech"
"A1-Turn","Adult1",00:00:20.260,20.26,00:00:22.185,22.185,00:00:01.925,1.925,"Speech"
"A1-Turn","Adult1",00:00:22.960,22.96,00:00:28.740,28.74,00:00:05.780,5.78,"Speech"
"A1-Turn","Adult1",00:00:29.820,29.82,00:00:31.955,31.955,00:00:02.135,2.135,"Speech"
"A1-Turn","Adult1",00:00:33.060,33.06,00:00:33.515,33.515,00:00:00.455,0.455,"Speech"
"A1-Turn","Adult1",00:00:34.880,34.88,00:00:38.750,38.75,00:00:03.870,3.87,"Speech"
"A1-Turn","Adult1",00:00:39.340,39.34,00:00:40.285,40.285,00:00:00.945,0.945,"Speech"
"A1-Turn","Adult1",00:00:48.018,48.018,00:00:49.032,49.032,00:00:01.014,1.014,"Speech"
"A1-Turn","Adult1",00:00:51.647,51.647,00:00:52.619,52.619,00:00:00.972,0.972,"Speech"
"A1-Turn","Adult1",00:00:59.580,59.58,00:01:00.075,60.075,00:00:00.495,0.495,"Speech"
"A1-Turn","Adult1",00:01:04.020,64.02,00:01:04.350,64.35,00:00:00.330,0.33,"Speech"
"A1-Turn","Adult1",00:01:07.880,67.88,00:01:08.295,68.295,00:00:00.415,0.415,"Speech"
"A1-Turn","Adult1",00:01:09.540,69.54,00:01:10.260,70.26,00:00:00.720,0.72,"Speech"
"A1-Turn","Adult1",00:01:11.660,71.66,00:01:12.245,72.245,00:00:00.585,0.585,"Speech"
"A1-Turn","Adult1",00:01:15.120,75.12,00:01:15.800,75.8,00:00:00.680,0.68,"Speech"
"A1-Turn","Adult1",00:01:19.720,79.72,00:01:20.785,80.785,00:00:01.065,1.065,"Speech"
