A1-Turn	Adult1	00:00:01.440	1.44	00:00:01.818	1.818	00:00:00.378	0.378	Speech
A1-Turn	Adult1	00:00:02.800	2.8	00:00:12.185	12.185	00:00:09.385	9.385	Speech
A1-Turn	Adult1	00:00:13.236	13.236	00:00:16.293	16.293	00:00:03.057	3.057	Speech
A1-Turn	Adult1	00:00:17.720	17.72	00:00:18.915	18.915	00:00:01.195	1.195	Speech
A1-Turn	Adult1	00:00:20.560	20.56	00:00:21.710	21.71	00:00:01.150	1.15	Speech
A1-Turn	Adult1	00:00:28.662	28.662	00:00:30.621	30.621	00:00:01.959	1.959	Speech
A1-Turn	Adult1	00:00:31.360	31.36	00:00:32.135	32.135	00:00:00.775	0.775	Speech
A1-Turn	Adult1	00:00:33.280	33.28	00:00:33.665	33.665	00:00:00.385	0.385	Speech
A1-Turn	Adult1	00:00:34.580	34.58	00:00:36.955	36.955	00:00:02.375	2.375	Speech
A1-Turn	Adult1	00:00:44.344	44.344	00:00:44.911	44.911	00:00:00.567	0.567	Speech
A1-Turn	Adult1	00:00:45.900	45.9	00:00:46.365	46.365	00:00:00.465	0.465	Speech
A1-Turn	Adult1	00:00:51.940	51.94	00:00:53.150	53.15	00:00:01.210	1.21	Speech
A1-Turn	Adult1	00:00:57.269	57.269	00:00:58.299	58.299	00:00:01.030	1.03	Speech
A1-Turn	Adult1	00:01:07.220	67.22	00:01:08.605	68.605	00:00:01.385	1.385	Speech
A1-Turn	Adult1	00:01:11.157	71.157	00:01:11.866	71.866	00:00:00.709	0.709	Speech
A1-Turn	Adult1	00:01:13.460	73.46	00:01:15.125	75.125	00:00:01.665	1.665	Speech
A1-Turn	Adult1	00:01:16.345	76.345	00:01:25.795	85.795	00:00:09.450	9.45	Speech
A1-Turn	Adult1	00:01:27.740	87.74	00:01:28.160	88.16	00:00:00.420	0.42	Speech
A1-Turn	Adult1	00:01:34.960	94.96	00:01:35.225	95.225	00:00:00.265	0.265	Speech
A1-Turn	Adult1	00:01:36.840	96.84	00:01:38.005	98.005	00:00:01.165	1.165	Speech
A1-Turn	Adult1	00:01:39.812	99.812	00:01:43.432	103.432	00:00:03.620	3.62	Speech
A1-Turn	Adult1	00:02:00.380	120.38	00:02:00.635	120.635	00:00:00.255	0.255	Speech
A1-Turn	Adult1	00:02:07.320	127.32	00:02:08.750	128.75	00:00:01.430	1.43	Speech
A1-Turn	Adult1	00:02:19.560	139.56	00:02:20.060	140.06	00:00:00.500	0.5	Speech
A1-Turn	Adult1	00:02:28.672	148.672	00:02:29.719	149.719	00:00:01.047	1.047	Speech
A1-Turn	Adult1	00:02:41.393	161.393	00:02:41.700	161.7	00:00:00.307	0.307	Speech
A1-Turn	Adult1	00:02:48.650	168.65	00:02:48.915	168.915	00:00:00.265	0.265	Speech
A1-Turn	Adult1	00:02:58.932	178.932	00:03:02.925	182.925	00:00:03.993	3.993	Speech
A1-Turn	Adult1	00:03:03.940	183.94	00:03:05.765	185.765	00:00:01.825	1.825	Speech
A1-Turn	Adult1	00:03:07.680	187.68	00:03:08.580	188.58	00:00:00.900	0.9	Speech
A1-Turn	Adult1	00:03:09.480	189.48	00:03:17.410	197.41	00:00:07.930	7.93	Speech
A1-Turn	Adult1	00:03:18.340	198.34	00:03:18.790	198.79	00:00:00.450	0.45	Speech
A1-Turn	Adult1	00:03:21.417	201.417	00:03:22.112	202.112	00:00:00.695	0.695	Speech
A1-Turn	Adult1	00:03:25.040	205.04	00:03:25.335	205.335	00:00:00.295	0.295	Speech
A1-Turn	Adult1	00:03:26.600	206.6	00:03:27.905	207.905	00:00:01.305	1.305	Speech
A1-Turn	Adult1	00:03:28.880	208.88	00:03:31.100	211.1	00:00:02.220	2.22	Speech
A1-Turn	Adult1	00:03:37.140	217.14	00:03:38.385	218.385	00:00:01.245	1.245	Speech
A1-Turn	Adult1	00:03:44.011	224.011	00:03:47.210	227.21	00:00:03.199	3.199	Speech
A1-Turn	Adult1	00:03:54.420	234.42	00:03:55.115	235.115	00:00:00.695	0.695	Speech
A1-Turn	Adult1	00:04:00.034	240.034	00:04:00.302	240.302	00:00:00.268	0.268	Speech
A1-Turn	Adult1	00:04:07.410	247.41	00:04:07.780	247.78	00:00:00.370	0.37	Speech
A1-Turn	Adult1	00:04:17.333	257.333	00:04:19.585	259.585	00:00:02.252	2.252	Speech
A1-Turn	Adult1	00:04:21.345	261.345	00:04:22.405	262.405	00:00:01.060	1.06	Speech
A1-Turn	Adult1	00:04:25.180	265.18	00:04:25.525	265.525	00:00:00.345	0.345	Speech
A1-Turn	Adult1	00:04:27.520	267.52	00:04:29.305	269.305	00:00:01.785	1.785	Speech
A1-Turn	Adult1	00:04:32.680	272.68	00:04:32.970	272.97	00:00:00.290	0.29	Speech
A1-Turn	Adult1	00:04:40.290	280.29	00:04:40.930	280.93	00:00:00.640	0.64	Speech
A1-Turn	Adult1	00:04:42.420	282.42	00:04:43.110	283.11	00:00:00.690	0.69	Speech
A1-Turn	Adult1	00:04:43.960	283.96	00:04:44.800	284.8	00:00:00.840	0.84	Speech
A1-Turn	Adult1	00:04:56.740	296.74	00:04:56.985	296.985	00:00:00.245	0.245	Speech
A1-Turn	Adult1	00:05:00.300	300.3	00:05:00.635	300.635	00:00:00.335	0.335	Speech
A1-Turn	Adult1	00:05:10.115	310.115	00:05:10.445	310.445	00:00:00.330	0.33	Speech
A1-Turn	Adult1	00:05:25.500	325.5	00:05:26.275	326.275	00:00:00.775	0.775	Speech
A1-Turn	Adult1	00:05:28.040	328.04	00:05:31.050	331.05	00:00:03.010	3.01	Speech
A1-Turn	Adult1	00:05:36.331	336.331	00:05:38.121	338.121	00:00:01.790	1.79	Speech
