"P-Turn","Parent",00:00:01.000,1.0,00:00:09.210,9.21,00:00:08.210,8.21,"Speech"
"P-Turn","Parent",00:00:09.920,9.92,00:00:26.040,26.04,00:00:16.120,16.12,"Speech"
"P-Turn","Parent",00:00:26.720,26.72,00:00:33.735,33.735,00:00:07.015,7.015,"Speech"
"P-Turn","Parent",00:00:35.340,35.34,00:00:36.340,36.34,00:00:01.000,1.0,"Speech"
"P-Turn","Parent",00:00:41.120,41.12,00:00:44.370,44.37,00:00:03.250,3.25,"Speech"
"P-Turn","Parent",00:00:44.940,44.94,00:00:53.155,53.155,00:00:08.215,8.215,"Speech"
"P-Turn","Parent",00:00:54.640,54.64,00:00:56.300,56.3,00:00:01.660,1.66,"Speech"
"P-Turn","Parent",00:00:58.360,58.36,00:01:05.160,65.16,00:00:06.800,6.8,"Speech"
"P-Turn","Parent",00:01:05.940,65.94,00:01:09.115,69.115,00:00:03.175,3.175,"Speech"
"P-Turn","Parent",00:01:09.820,69.82,00:01:13.280,73.28,00:00:03.460,3.46,"Speech"
"P-Turn","Parent",00:01:14.140,74.14,00:01:19.210,79.21,00:00:05.070,5.07,"Speech"
"P-Turn","Parent",00:01:23.700,83.7,00:01:25.380,85.38,00:00:01.680,1.68,"Speech"
"P-Turn","Parent",00:01:29.540,89.54,00:01:41.020,101.02,00:00:11.480,11.48,"Speech"
"P-Turn","Parent",00:01:41.620,101.62,00:01:44.240,104.24,00:00:02.620,2.62,"Speech"
"P-Turn","Parent",00:01:49.180,109.18,00:01:49.575,109.575,00:00:00.395,0.395,"Speech"
"P-Turn","Parent",00:01:51.540,111.54,00:01:54.115,114.115,00:00:02.575,2.575,"Speech"
"P-Turn","Parent",00:02:06.940,126.94,00:02:09.955,129.955,00:00:03.015,3.015,"Speech"
"P-Turn","Parent",00:02:12.060,132.06,00:02:13.625,133.625,00:00:01.565,1.565,"Speech"
"P-Turn","Parent",00:02:15.200,135.2,00:02:16.265,136.265,00:00:01.065,1.065,"Speech"
"P-Turn","Parent",00:02:17.000,137.0,00:02:19.460,139.46,00:00:02.460,2.46,"Speech"
"P-Turn","Parent",00:02:23.600,143.6,00:02:24.655,144.655,00:00:01.055,1.055,"Speech"
"P-Turn","Parent",00:02:26.880,146.88,00:02:31.750,151.75,00:00:04.870,4.87,"Speech"
"P-Turn","Parent",00:02:34.500,154.5,00:02:35.710,155.71,00:00:01.210,1.21,"Speech"
"P-Turn","Parent",00:02:37.340,157.34,00:02:38.386,158.386,00:00:01.046,1.046,"Speech"
