A1-Turn	Adult1	00:00:03.120	3.12	00:00:04.370	4.37	00:00:01.250	1.25	Speech
A1-Turn	Adult1	00:00:08.780	8.78	00:00:10.550	10.55	00:00:01.770	1.77	Speech
A1-Turn	Adult1	00:00:11.780	11.78	00:00:13.435	13.435	00:00:01.655	1.655	Speech
A1-Turn	Adult1	00:00:15.520	15.52	00:00:23.170	23.17	00:00:07.650	7.65	Speech
A1-Turn	Adult1	00:00:25.100	25.1	00:00:35.080	35.08	00:00:09.980	9.98	Speech
A1-Turn	Adult1	00:00:35.700	35.7	00:00:40.365	40.365	00:00:04.665	4.665	Speech
A1-Turn	Adult1	00:00:41.000	41.0	00:00:45.355	45.355	00:00:04.355	4.355	Speech
A1-Turn	Adult1	00:00:45.840	45.84	00:00:49.420	49.42	00:00:03.580	3.58	Speech
A1-Turn	Adult1	00:00:55.900	55.9	00:01:00.605	60.605	00:00:04.705	4.705	Speech
A1-Turn	Adult1	00:01:01.600	61.6	00:01:12.035	72.035	00:00:10.435	10.435	Speech
A1-Turn	Adult1	00:01:13.580	73.58	00:01:13.780	73.78	00:00:00.200	0.2	Speech
A1-Turn	Adult1	00:01:15.940	75.94	00:01:16.445	76.445	00:00:00.505	0.505	Speech
A1-Turn	Adult1	00:01:21.440	81.44	00:01:25.390	85.39	00:00:03.950	3.95	Speech
A1-Turn	Adult1	00:01:26.460	86.46	00:01:26.830	86.83	00:00:00.370	0.37	Speech
A1-Turn	Adult1	00:01:27.440	87.44	00:01:29.820	89.82	00:00:02.380	2.38	Speech
A1-Turn	Adult1	00:01:33.460	93.46	00:01:34.040	94.04	00:00:00.580	0.58	Speech
A1-Turn	Adult1	00:01:36.580	96.58	00:01:37.225	97.225	00:00:00.645	0.645	Speech
A1-Turn	Adult1	00:01:40.860	100.86	00:01:42.570	102.57	00:00:01.710	1.71	Speech
A1-Turn	Adult1	00:01:49.060	109.06	00:01:50.455	110.455	00:00:01.395	1.395	Speech
A1-Turn	Adult1	00:01:57.200	117.2	00:01:58.540	118.54	00:00:01.340	1.34	Speech
A1-Turn	Adult1	00:02:03.620	123.62	00:02:04.105	124.105	00:00:00.485	0.485	Speech
A1-Turn	Adult1	00:02:09.120	129.12	00:02:09.400	129.4	00:00:00.280	0.28	Speech
A1-Turn	Adult1	00:02:12.328	132.328	00:02:12.774	132.774	00:00:00.446	0.446	Speech
A1-Turn	Adult1	00:02:15.169	135.169	00:02:16.601	136.601	00:00:01.432	1.432	Speech
A1-Turn	Adult1	00:02:22.820	142.82	00:02:24.210	144.21	00:00:01.390	1.39	Speech
A1-Turn	Adult1	00:02:30.860	150.86	00:02:33.395	153.395	00:00:02.535	2.535	Speech
A1-Turn	Adult1	00:02:38.115	158.115	00:02:38.682	158.682	00:00:00.567	0.567	Speech
A1-Turn	Adult1	00:02:42.220	162.22	00:02:43.655	163.655	00:00:01.435	1.435	Speech
A1-Turn	Adult1	00:02:45.240	165.24	00:02:50.445	170.445	00:00:05.205	5.205	Speech
A1-Turn	Adult1	00:03:00.420	180.42	00:03:03.790	183.79	00:00:03.370	3.37	Speech
A1-Turn	Adult1	00:03:08.140	188.14	00:03:11.745	191.745	00:00:03.605	3.605	Speech
A1-Turn	Adult1	00:03:14.860	194.86	00:03:20.420	200.42	00:00:05.560	5.56	Speech
A1-Turn	Adult1	00:03:26.780	206.78	00:03:30.065	210.065	00:00:03.285	3.285	Speech
A1-Turn	Adult1	00:03:32.680	212.68	00:03:35.290	215.29	00:00:02.610	2.61	Speech
A1-Turn	Adult1	00:03:37.805	217.805	00:03:40.454	220.454	00:00:02.649	2.649	Speech
A1-Turn	Adult1	00:03:43.800	223.8	00:03:47.246	227.246	00:00:03.446	3.446	Speech
A1-Turn	Adult1	00:03:55.377	235.377	00:03:57.796	237.796	00:00:02.419	2.419	Speech
A1-Turn	Adult1	00:03:59.040	239.04	00:04:00.175	240.175	00:00:01.135	1.135	Speech
A1-Turn	Adult1	00:04:04.440	244.44	00:04:05.535	245.535	00:00:01.095	1.095	Speech
A1-Turn	Adult1	00:04:07.400	247.4	00:04:10.000	250.0	00:00:02.600	2.6	Speech
A1-Turn	Adult1	00:04:12.377	252.377	00:04:17.242	257.242	00:00:04.865	4.865	Speech
A1-Turn	Adult1	00:04:22.220	262.22	00:04:26.135	266.135	00:00:03.915	3.915	Speech
A1-Turn	Adult1	00:04:29.980	269.98	00:04:31.855	271.855	00:00:01.875	1.875	Speech
A1-Turn	Adult1	00:04:35.607	275.607	00:04:39.431	279.431	00:00:03.824	3.824	Speech
A1-Turn	Adult1	00:04:46.010	286.01	00:04:46.930	286.93	00:00:00.920	0.92	Speech
A1-Turn	Adult1	00:04:47.940	287.94	00:04:49.910	289.91	00:00:01.970	1.97	Speech
A1-Turn	Adult1	00:04:55.520	295.52	00:04:56.500	296.5	00:00:00.980	0.98	Speech
A1-Turn	Adult1	00:05:01.480	301.48	00:05:02.365	302.365	00:00:00.885	0.885	Speech
A1-Turn	Adult1	00:05:02.860	302.86	00:05:08.855	308.855	00:00:05.995	5.995	Speech
A1-Turn	Adult1	00:05:09.560	309.56	00:05:11.350	311.35	00:00:01.790	1.79	Speech
A1-Turn	Adult1	00:05:17.607	317.607	00:05:18.323	318.323	00:00:00.716	0.716	Speech
A1-Turn	Adult1	00:05:21.920	321.92	00:05:24.820	324.82	00:00:02.900	2.9	Speech
A1-Turn	Adult1	00:05:27.740	327.74	00:05:32.235	332.235	00:00:04.495	4.495	Speech
A1-Turn	Adult1	00:06:02.200	362.2	00:06:03.025	363.025	00:00:00.825	0.825	Speech
A1-Turn	Adult1	00:06:06.012	366.012	00:06:15.202	375.202	00:00:09.190	9.19	Speech
A1-Turn	Adult1	00:06:16.520	376.52	00:06:17.765	377.765	00:00:01.245	1.245	Speech
A1-Turn	Adult1	00:06:21.220	381.22	00:06:21.560	381.56	00:00:00.340	0.34	Speech
A1-Turn	Adult1	00:06:24.280	384.28	00:06:25.125	385.125	00:00:00.845	0.845	Speech
A1-Turn	Adult1	00:06:27.080	387.08	00:06:27.365	387.365	00:00:00.285	0.285	Speech
A1-Turn	Adult1	00:06:32.240	392.24	00:06:32.590	392.59	00:00:00.350	0.35	Speech
A1-Turn	Adult1	00:06:35.140	395.14	00:06:36.090	396.09	00:00:00.950	0.95	Speech
A1-Turn	Adult1	00:06:37.180	397.18	00:06:37.720	397.72	00:00:00.540	0.54	Speech
A1-Turn	Adult1	00:06:41.920	401.92	00:06:43.785	403.785	00:00:01.865	1.865	Speech
A1-Turn	Adult1	00:06:49.120	409.12	00:06:49.520	409.52	00:00:00.400	0.4	Speech
A1-Turn	Adult1	00:06:59.720	419.72	00:07:00.330	420.33	00:00:00.610	0.61	Speech
A1-Turn	Adult1	00:07:05.960	425.96	00:07:06.560	426.56	00:00:00.600	0.6	Speech
A1-Turn	Adult1	00:07:08.880	428.88	00:07:09.230	429.23	00:00:00.350	0.35	Speech
A1-Turn	Adult1	00:07:15.260	435.26	00:07:15.730	435.73	00:00:00.470	0.47	Speech
A1-Turn	Adult1	00:07:24.513	444.513	00:07:26.756	446.756	00:00:02.243	2.243	Speech
A1-Turn	Adult1	00:07:31.540	451.54	00:07:37.485	457.485	00:00:05.945	5.945	Speech
A1-Turn	Adult1	00:07:40.000	460.0	00:07:40.470	460.47	00:00:00.470	0.47	Speech
A1-Turn	Adult1	00:07:51.460	471.46	00:07:54.935	474.935	00:00:03.475	3.475	Speech
A1-Turn	Adult1	00:08:05.960	485.96	00:08:07.210	487.21	00:00:01.250	1.25	Speech
A1-Turn	Adult1	00:08:22.240	502.24	00:08:24.440	504.44	00:00:02.200	2.2	Speech
A1-Turn	Adult1	00:08:27.160	507.16	00:08:29.020	509.02	00:00:01.860	1.86	Speech
A1-Turn	Adult1	00:08:31.360	511.36	00:08:32.960	512.96	00:00:01.600	1.6	Speech
A1-Turn	Adult1	00:08:34.380	514.38	00:08:35.255	515.255	00:00:00.875	0.875	Speech
A1-Turn	Adult1	00:08:39.500	519.5	00:08:40.940	520.94	00:00:01.440	1.44	Speech
A1-Turn	Adult1	00:08:42.680	522.68	00:08:46.305	526.305	00:00:03.625	3.625	Speech
A1-Turn	Adult1	00:08:48.600	528.6	00:08:50.505	530.505	00:00:01.905	1.905	Speech
A1-Turn	Adult1	00:08:51.480	531.48	00:08:52.510	532.51	00:00:01.030	1.03	Speech
A1-Turn	Adult1	00:08:55.080	535.08	00:08:57.350	537.35	00:00:02.270	2.27	Speech
A1-Turn	Adult1	00:08:57.980	537.98	00:08:58.360	538.36	00:00:00.380	0.38	Speech
A1-Turn	Adult1	00:08:58.860	538.86	00:09:00.145	540.145	00:00:01.285	1.285	Speech
A1-Turn	Adult1	00:09:02.400	542.4	00:09:04.285	544.285	00:00:01.885	1.885	Speech
A1-Turn	Adult1	00:09:05.940	545.94	00:09:09.955	549.955	00:00:04.015	4.015	Speech
A1-Turn	Adult1	00:09:12.140	552.14	00:09:12.975	552.975	00:00:00.835	0.835	Speech
A1-Turn	Adult1	00:09:16.770	556.77	00:09:18.675	558.675	00:00:01.905	1.905	Speech
A1-Turn	Adult1	00:09:20.200	560.2	00:09:21.315	561.315	00:00:01.115	1.115	Speech
A1-Turn	Adult1	00:09:23.640	563.64	00:09:27.315	567.315	00:00:03.675	3.675	Speech
A1-Turn	Adult1	00:09:27.900	567.9	00:09:30.310	570.31	00:00:02.410	2.41	Speech
A1-Turn	Adult1	00:09:31.620	571.62	00:09:36.585	576.585	00:00:04.965	4.965	Speech
A1-Turn	Adult1	00:09:41.340	581.34	00:09:42.665	582.665	00:00:01.325	1.325	Speech
A1-Turn	Adult1	00:09:48.860	588.86	00:09:55.135	595.135	00:00:06.275	6.275	Speech
A1-Turn	Adult1	00:09:57.985	597.985	00:10:00.012	600.012	00:00:02.027	2.027	Speech
A1-Turn	Adult1	00:10:09.800	609.8	00:10:10.840	610.84	00:00:01.040	1.04	Speech
